review,date,source,review_id,sentences,sentence_id,sentence,sent_len,emoji_desc
Like a cinnamonsprinkled hug in cup . ,2019-02-18 19:30:03,Twitter,332,['Like a cinnamonsprinkled hug in cup .'],0,"Like a cinnamonsprinkled hug in cup ., ",37,
"Love stories happen every day at our stores , so we thought wed share some with you . ",2019-02-15 01:15:19,Twitter,333,"['Love stories happen every day at our stores , so we thought wed share some with you .']",0,"Love stories happen every day at our stores , so we thought wed share some with you ., ",85,
"Its here Now you can sip up Starbucks wherever like. Order on UberEats and enjoy anywhere across New York , Los Angeles Chicago San Francisco Miami DC Boston .  This is not a daydream",2019-02-12 22:30:03,Twitter,334,"['Its here Now you can sip up Starbucks wherever like.', 'Order on UberEats and enjoy anywhere across New York , Los Angeles Chicago San Francisco Miami DC Boston .', 'This is not a daydream']",0,"Its here Now you can sip up Starbucks wherever like., ",52,
"Its here Now you can sip up Starbucks wherever like. Order on UberEats and enjoy anywhere across New York , Los Angeles Chicago San Francisco Miami DC Boston .  This is not a daydream",2019-02-12 22:30:03,Twitter,334,"['Its here Now you can sip up Starbucks wherever like.', 'Order on UberEats and enjoy anywhere across New York , Los Angeles Chicago San Francisco Miami DC Boston .', 'This is not a daydream']",1,"Order on UberEats and enjoy anywhere across New York , Los Angeles Chicago San Francisco Miami DC Boston ., ",106,
"Its here Now you can sip up Starbucks wherever like. Order on UberEats and enjoy anywhere across New York , Los Angeles Chicago San Francisco Miami DC Boston .  This is not a daydream",2019-02-12 22:30:03,Twitter,334,"['Its here Now you can sip up Starbucks wherever like.', 'Order on UberEats and enjoy anywhere across New York , Los Angeles Chicago San Francisco Miami DC Boston .', 'This is not a daydream']",2,"This is not a daydream, ",22,
"Roses are red , the stars aligned .  Find perfect drink for your Valentine",2019-02-11 22:55:16,Twitter,335,"['Roses are red , the stars aligned .', 'Find perfect drink for your Valentine']",0,"Roses are red , the stars aligned ., ",35,
"Roses are red , the stars aligned .  Find perfect drink for your Valentine",2019-02-11 22:55:16,Twitter,335,"['Roses are red , the stars aligned .', 'Find perfect drink for your Valentine']",1,"Find perfect drink for your Valentine, ",37,
"Happy 225th birthday to the curious German chemist , Friedlieb Ferdinand Runge Without him pain of forgoing ones morning cup coffee mightve never had a scientific explanation GoogleDoodle ThanksFriedlieb httpgoo. glvv7fuA",2019-02-08 11:31:00,Twitter,336,"['Happy 225th birthday to the curious German chemist , Friedlieb Ferdinand Runge Without him pain of forgoing ones morning cup coffee mightve never had a scientific explanation GoogleDoodle ThanksFriedlieb httpgoo.', 'glvv7fuA']",0,"Happy th birthday to the curious German chemist , Friedlieb Ferdinand Runge Without him pain of forgoing ones morning cup coffee mightve never had a scientific explanation GoogleDoodle ThanksFriedlieb httpgoo., ",212,
"Happy 225th birthday to the curious German chemist , Friedlieb Ferdinand Runge Without him pain of forgoing ones morning cup coffee mightve never had a scientific explanation GoogleDoodle ThanksFriedlieb httpgoo. glvv7fuA",2019-02-08 11:31:00,Twitter,336,"['Happy 225th birthday to the curious German chemist , Friedlieb Ferdinand Runge Without him pain of forgoing ones morning cup coffee mightve never had a scientific explanation GoogleDoodle ThanksFriedlieb httpgoo.', 'glvv7fuA']",1,"glvvfuA, ",8,
"Cherries are red , Roses too .  Be sure to take a moment celebrate you CherryMocha",2019-02-07 18:30:00,Twitter,337,"['Cherries are red , Roses too .', 'Be sure to take a moment celebrate you CherryMocha']",0,"Cherries are red , Roses too ., ",30,
"Cherries are red , Roses too .  Be sure to take a moment celebrate you CherryMocha",2019-02-07 18:30:00,Twitter,337,"['Cherries are red , Roses too .', 'Be sure to take a moment celebrate you CherryMocha']",1,"Be sure to take a moment celebrate you CherryMocha, ",50,
I need a gf g grande f frappuccino from Starbucks . ,2019-02-05 15:53:39,Twitter,338,['I need a gf g grande f frappuccino from Starbucks .'],0,"I need a gf g grande f frappuccino from Starbucks ., ",51,
i wasnt gon na get starbucks but my fortune cookie said invest in yourself and so got a trenta,2019-02-04 02:34:15,Twitter,339,['i wasnt gon na get starbucks but my fortune cookie said invest in yourself and so got a trenta'],0,"i wasnt gon na get starbucks but my fortune cookie said invest in yourself and so got a trenta, ",94,
We heard a lot of you stayed home sick today . ,2019-02-04 19:30:01,Twitter,340,['We heard a lot of you stayed home sick today .'],0,"We heard a lot of you stayed home sick today ., ",46,
"Pop , pop HOORAAAY Happy",2019-02-01 19:30:00,Twitter,341,"['Pop , pop HOORAAAY Happy']",0,"Pop , pop HOORAAAY Happy, ",24,
"Todays the day , LosAngeles UberEats has a Starbucks cup with your name on it .  Delivery to beach anyone",2019-01-28 23:30:00,Twitter,342,"['Todays the day , LosAngeles UberEats has a Starbucks cup with your name on it .', 'Delivery to beach anyone']",0,"Todays the day , LosAngeles UberEats has a Starbucks cup with your name on it ., ",79,
"Todays the day , LosAngeles UberEats has a Starbucks cup with your name on it .  Delivery to beach anyone",2019-01-28 23:30:00,Twitter,342,"['Todays the day , LosAngeles UberEats has a Starbucks cup with your name on it .', 'Delivery to beach anyone']",1,"Delivery to beach anyone, ",24,
"740 So not gon na be late today 830 Wait , how is it 850 Damn totally 905 I mean Im already Pulls into Starbucks",2019-01-24 22:46:49,Twitter,343,"['740 So not gon na be late today 830 Wait , how is it 850 Damn totally 905 I mean Im already Pulls into Starbucks']",0," So not gon na be late today  Wait , how is it  Damn totally  I mean Im already Pulls into Starbucks, ",112,
Thank you DCVA leaders for coming out to honor Dr.  with a day of service .  Your unwavering commitment care and nurture the community is simply remarkable extrashotofgood tobeapartner,2019-01-22 03:51:54,Twitter,344,"['Thank you DCVA leaders for coming out to honor Dr.  with a day of service .', 'Your unwavering commitment care and nurture the community is simply remarkable extrashotofgood tobeapartner']",0,"Thank you DCVA leaders for coming out to honor Dr.  with a day of service ., ",75,
Thank you DCVA leaders for coming out to honor Dr.  with a day of service .  Your unwavering commitment care and nurture the community is simply remarkable extrashotofgood tobeapartner,2019-01-22 03:51:54,Twitter,344,"['Thank you DCVA leaders for coming out to honor Dr.  with a day of service .', 'Your unwavering commitment care and nurture the community is simply remarkable extrashotofgood tobeapartner']",1,"Your unwavering commitment care and nurture the community is simply remarkable extrashotofgood tobeapartner, ",107,
We really need another cup of coffee . ,2019-01-24 04:30:18,Twitter,345,['We really need another cup of coffee .'],0,"We really need another cup of coffee ., ",38,
Family tradition of community service continues on MLK Day Giving back is not about the hours but commitment and care for others .  Proud chrisdohler chloedohler their dedication extrashotofgood MLK2019 Starbucks at The City Miami Gardens Building Services Division,2019-01-21 23:56:41,Twitter,346,"['Family tradition of community service continues on MLK Day Giving back is not about the hours but commitment and care for others .', 'Proud chrisdohler chloedohler their dedication extrashotofgood MLK2019 Starbucks at The City Miami Gardens Building Services Division']",0,"Family tradition of community service continues on MLK Day Giving back is not about the hours but commitment and care for others ., ",130,
Family tradition of community service continues on MLK Day Giving back is not about the hours but commitment and care for others .  Proud chrisdohler chloedohler their dedication extrashotofgood MLK2019 Starbucks at The City Miami Gardens Building Services Division,2019-01-21 23:56:41,Twitter,346,"['Family tradition of community service continues on MLK Day Giving back is not about the hours but commitment and care for others .', 'Proud chrisdohler chloedohler their dedication extrashotofgood MLK2019 Starbucks at The City Miami Gardens Building Services Division']",1,"Proud chrisdohler chloedohler their dedication extrashotofgood MLK Starbucks at The City Miami Gardens Building Services Division, ",133,
Dr.  dedicated his life to serving others .  Honor legacy this MLKDay by volunteering alongside your baristas and neighbors with VolunteerMatch,2019-01-21 20:37:43,Twitter,347,"['Dr.  dedicated his life to serving others .', 'Honor legacy this MLKDay by volunteering alongside your baristas and neighbors with VolunteerMatch']",0,"Dr.  dedicated his life to serving others ., ",43,
Dr.  dedicated his life to serving others .  Honor legacy this MLKDay by volunteering alongside your baristas and neighbors with VolunteerMatch,2019-01-21 20:37:43,Twitter,347,"['Dr.  dedicated his life to serving others .', 'Honor legacy this MLKDay by volunteering alongside your baristas and neighbors with VolunteerMatch']",1,"Honor legacy this MLKDay by volunteering alongside your baristas and neighbors with VolunteerMatch, ",98,
Some of you have never experienced the joy iced coffee in winter and it shows . ,2019-01-17 20:35:43,Twitter,348,['Some of you have never experienced the joy iced coffee in winter and it shows .'],0,"Some of you have never experienced the joy iced coffee in winter and it shows ., ",79,
Cuteness across generations . ,2019-01-16 20:56:46,Twitter,349,['Cuteness across generations .'],0,"Cuteness across generations ., ",29,
"From the interactive microplot of Arabica coffee trees to handcarved wooden mural , here are 9 things you need know about new Starbucks Bali Dewata Coffee Experience Center",2019-01-12 14:00:00,Twitter,350,"['From the interactive microplot of Arabica coffee trees to handcarved wooden mural , here are 9 things you need know about new Starbucks Bali Dewata Coffee Experience Center']",0,"From the interactive microplot of Arabica coffee trees to handcarved wooden mural , here are  things you need know about new Starbucks Bali Dewata Coffee Experience Center, ",172,
"If you heard music in a Starbucks today , it was my familys playlist and here is",2019-01-13 04:38:52,Twitter,351,"['If you heard music in a Starbucks today , it was my familys playlist and here is']",0,"If you heard music in a Starbucks today , it was my familys playlist and here is, ",80,
"Now playing starbucks , a playlist of favorite music from Puerto Rico guest DJed by and family .  Congratulations HamiltonPR",2019-01-13 04:27:40,Twitter,352,"['Now playing starbucks , a playlist of favorite music from Puerto Rico guest DJed by and family .', 'Congratulations HamiltonPR']",0,"Now playing starbucks , a playlist of favorite music from Puerto Rico guest DJed by and family ., ",96,
"Now playing starbucks , a playlist of favorite music from Puerto Rico guest DJed by and family .  Congratulations HamiltonPR",2019-01-13 04:27:40,Twitter,352,"['Now playing starbucks , a playlist of favorite music from Puerto Rico guest DJed by and family .', 'Congratulations HamiltonPR']",1,"Congratulations HamiltonPR, ",26,
"Thank you to the over 9,600 donors who came together during holidays and helped contribute nearly 2 million organizations doing invaluable work around world .  MatchTheMagic",2019-01-12 22:12:25,Twitter,353,"['Thank you to the over 9,600 donors who came together during holidays and helped contribute nearly 2 million organizations doing invaluable work around world .', 'MatchTheMagic']",0,"Thank you to the over , donors who came together during holidays and helped contribute nearly  million organizations doing invaluable work around world ., ",158,
"Thank you to the over 9,600 donors who came together during holidays and helped contribute nearly 2 million organizations doing invaluable work around world .  MatchTheMagic",2019-01-12 22:12:25,Twitter,353,"['Thank you to the over 9,600 donors who came together during holidays and helped contribute nearly 2 million organizations doing invaluable work around world .', 'MatchTheMagic']",1,"MatchTheMagic, ",13,
SIKE Today is and HamiltonMixtape all day .  Boricua playlist tomorrow Shouldve drunk coffee before sending tweet,2019-01-11 20:52:37,Twitter,354,"['SIKE Today is and HamiltonMixtape all day .', 'Boricua playlist tomorrow Shouldve drunk coffee before sending tweet']",0,"SIKE Today is and HamiltonMixtape all day ., ",43,
SIKE Today is and HamiltonMixtape all day .  Boricua playlist tomorrow Shouldve drunk coffee before sending tweet,2019-01-11 20:52:37,Twitter,354,"['SIKE Today is and HamiltonMixtape all day .', 'Boricua playlist tomorrow Shouldve drunk coffee before sending tweet']",1,"Boricua playlist tomorrow Shouldve drunk coffee before sending tweet, ",68,
"Hamilton .  My name is Ill take a latte and morning bun Thanks , wait just Happy Birthday A. Ham Today all U. S.  Starbucks stores will be playing HamiltonMixtape",2019-01-11 20:42:47,Twitter,355,"['Hamilton .', 'My name is Ill take a latte and morning bun Thanks , wait just Happy Birthday A. Ham Today all U. S.  Starbucks stores will be playing HamiltonMixtape']",0,"Hamilton ., ",10,
"Hamilton .  My name is Ill take a latte and morning bun Thanks , wait just Happy Birthday A. Ham Today all U. S.  Starbucks stores will be playing HamiltonMixtape",2019-01-11 20:42:47,Twitter,355,"['Hamilton .', 'My name is Ill take a latte and morning bun Thanks , wait just Happy Birthday A. Ham Today all U. S.  Starbucks stores will be playing HamiltonMixtape']",1,"My name is Ill take a latte and morning bun Thanks , wait just Happy Birthday A. Ham Today all U. S.  Starbucks stores will be playing HamiltonMixtape, ",150,
Wait for it . ,2019-01-11 05:35:47,Twitter,356,['Wait for it .'],0,"Wait for it ., ",13,
"Choose your espresso , or let the choose you .  Make Flat White own with subtly sweet Starbucks BlondeEspresso bold SignatureEspresso U. S.  Canada at participating stores",2019-01-10 20:33:05,Twitter,357,"['Choose your espresso , or let the choose you .', 'Make Flat White own with subtly sweet Starbucks BlondeEspresso bold SignatureEspresso U. S.  Canada at participating stores']",0,"Choose your espresso , or let the choose you ., ",46,
"Choose your espresso , or let the choose you .  Make Flat White own with subtly sweet Starbucks BlondeEspresso bold SignatureEspresso U. S.  Canada at participating stores",2019-01-10 20:33:05,Twitter,357,"['Choose your espresso , or let the choose you .', 'Make Flat White own with subtly sweet Starbucks BlondeEspresso bold SignatureEspresso U. S.  Canada at participating stores']",1,"Make Flat White own with subtly sweet Starbucks BlondeEspresso bold SignatureEspresso U. S.  Canada at participating stores, ",123,
"A dash of vanilla , a sprinkle cinnamon .  Introducing the new",2019-01-08 18:30:01,Twitter,358,"['A dash of vanilla , a sprinkle cinnamon .', 'Introducing the new']",0,"A dash of vanilla , a sprinkle cinnamon ., ",41,
"A dash of vanilla , a sprinkle cinnamon .  Introducing the new",2019-01-08 18:30:01,Twitter,358,"['A dash of vanilla , a sprinkle cinnamon .', 'Introducing the new']",1,"Introducing the new, ",19,
"I FOUND MY SOUL SISTER were at starbucks and dancing queen is playing which already great , but the barista was unashamed to be belting with it thats who i aspire",2018-12-27 22:37:45,Twitter,359,"['I FOUND MY SOUL SISTER were at starbucks and dancing queen is playing which already great , but the barista was unashamed to be belting with it thats who i aspire']",0,"I FOUND MY SOUL SISTER were at starbucks and dancing queen is playing which already great , but the barista was unashamed to be belting with it thats who i aspire, ",162,
"first , then . ",2019-01-01 20:30:00,Twitter,360,"['first , then .']",0,"first , then ., ",14,
Conservation International is working to protect our planet and future .  Join The Starbucks Foundation in donating ConservationOrg save forests,2019-01-01 00:58:03,Twitter,361,"['Conservation International is working to protect our planet and future .', 'Join The Starbucks Foundation in donating ConservationOrg save forests']",0,"Conservation International is working to protect our planet and future ., ",72,
Conservation International is working to protect our planet and future .  Join The Starbucks Foundation in donating ConservationOrg save forests,2019-01-01 00:58:03,Twitter,361,"['Conservation International is working to protect our planet and future .', 'Join The Starbucks Foundation in donating ConservationOrg save forests']",1,"Join The Starbucks Foundation in donating ConservationOrg save forests, ",70,
"This year has been filled with milestones , reflection and growth .  Here are some of the people moments that inspired us most in 2018 Read their stories",2018-12-31 20:39:50,Twitter,362,"['This year has been filled with milestones , reflection and growth .', 'Here are some of the people moments that inspired us most in 2018 Read their stories']",0,"This year has been filled with milestones , reflection and growth ., ",67,
"This year has been filled with milestones , reflection and growth .  Here are some of the people moments that inspired us most in 2018 Read their stories",2018-12-31 20:39:50,Twitter,362,"['This year has been filled with milestones , reflection and growth .', 'Here are some of the people moments that inspired us most in 2018 Read their stories']",1,"Here are some of the people moments that inspired us most in  Read their stories, ",84,
"The USO supports millions of service members and their familiesfrom the moment they enlist , to journey home .  Starbucks Foundation will match up 100,000.  theuso",2018-12-28 04:26:15,Twitter,363,"['The USO supports millions of service members and their familiesfrom the moment they enlist , to journey home .', 'Starbucks Foundation will match up 100,000.  theuso']",0,"The USO supports millions of service members and their familiesfrom the moment they enlist , to journey home ., ",110,
"The USO supports millions of service members and their familiesfrom the moment they enlist , to journey home .  Starbucks Foundation will match up 100,000.  theuso",2018-12-28 04:26:15,Twitter,363,"['The USO supports millions of service members and their familiesfrom the moment they enlist , to journey home .', 'Starbucks Foundation will match up 100,000.  theuso']",1,"Starbucks Foundation will match up ,.  theuso, ",51,
"When a barista learned one of her regulars needed new kidney , husband offered to donate his .  What began as selfless act from veteran another led an unbreakable bond between two families",2018-12-27 19:30:00,Twitter,364,"['When a barista learned one of her regulars needed new kidney , husband offered to donate his .', 'What began as selfless act from veteran another led an unbreakable bond between two families']",0,"When a barista learned one of her regulars needed new kidney , husband offered to donate his ., ",94,
"When a barista learned one of her regulars needed new kidney , husband offered to donate his .  What began as selfless act from veteran another led an unbreakable bond between two families",2018-12-27 19:30:00,Twitter,364,"['When a barista learned one of her regulars needed new kidney , husband offered to donate his .', 'What began as selfless act from veteran another led an unbreakable bond between two families']",1,"What began as selfless act from veteran another led an unbreakable bond between two families, ",92,
The holiday magic continues .  is back with dark and white chocolate sauce topped whipped cream sprinkles,2018-12-26 18:30:00,Twitter,365,"['The holiday magic continues .', 'is back with dark and white chocolate sauce topped whipped cream sprinkles']",0,"The holiday magic continues ., ",29,
The holiday magic continues .  is back with dark and white chocolate sauce topped whipped cream sprinkles,2018-12-26 18:30:00,Twitter,365,"['The holiday magic continues .', 'is back with dark and white chocolate sauce topped whipped cream sprinkles']",1,"is back with dark and white chocolate sauce topped whipped cream sprinkles, ",74,
"Saw this guy at Starbucks scribbling down some stuff on a napkin , I tried to ask him what he was drawingwriting and signed that deaf So passed notes with for little bit .  Turns out hes from England 100 the highlight of my day",2018-12-21 06:55:46,Twitter,366,"['Saw this guy at Starbucks scribbling down some stuff on a napkin , I tried to ask him what he was drawingwriting and signed that deaf So passed notes with for little bit .', 'Turns out hes from England 100 the highlight of my day']",0,"Saw this guy at Starbucks scribbling down some stuff on a napkin , I tried to ask him what he was drawingwriting and signed that deaf So passed notes with for little bit ., ",171,
"Saw this guy at Starbucks scribbling down some stuff on a napkin , I tried to ask him what he was drawingwriting and signed that deaf So passed notes with for little bit .  Turns out hes from England 100 the highlight of my day",2018-12-21 06:55:46,Twitter,366,"['Saw this guy at Starbucks scribbling down some stuff on a napkin , I tried to ask him what he was drawingwriting and signed that deaf So passed notes with for little bit .', 'Turns out hes from England 100 the highlight of my day']",1,"Turns out hes from England  the highlight of my day, ",54,
"These doggos are definitely on the good list .  IG bubalahpoochie , sweetlifeofcalvin cappasheddy thecorgikono",2018-12-21 20:56:25,Twitter,367,"['These doggos are definitely on the good list .', 'IG bubalahpoochie , sweetlifeofcalvin cappasheddy thecorgikono']",0,"These doggos are definitely on the good list ., ",46,
"These doggos are definitely on the good list .  IG bubalahpoochie , sweetlifeofcalvin cappasheddy thecorgikono",2018-12-21 20:56:25,Twitter,367,"['These doggos are definitely on the good list .', 'IG bubalahpoochie , sweetlifeofcalvin cappasheddy thecorgikono']",1,"IG bubalahpoochie , sweetlifeofcalvin cappasheddy thecorgikono, ",62,
The best thing about Starbucks is honestly that they dont judge you for having a chocolate chip cookie breakfast with your coffee . ,2018-12-18 19:27:35,Twitter,368,['The best thing about Starbucks is honestly that they dont judge you for having a chocolate chip cookie breakfast with your coffee .'],0,"The best thing about Starbucks is honestly that they dont judge you for having a chocolate chip cookie breakfast with your coffee ., ",131,
Sippin around the Christmas tree . ,2018-12-20 06:11:55,Twitter,369,['Sippin around the Christmas tree .'],0,"Sippin around the Christmas tree ., ",34,
Tape paper a Starbucks Card,2018-12-19 21:49:04,Twitter,370,['Tape paper a Starbucks Card'],0,"Tape paper a Starbucks Card, ",27,
"Help support the millions of children in need a caring adult role model .  When you donate to BBBSA The Starbucks Foundation will match every dollar up 100,000. ",2018-12-17 21:21:13,Twitter,371,"['Help support the millions of children in need a caring adult role model .', 'When you donate to BBBSA The Starbucks Foundation will match every dollar up 100,000.']",0,"Help support the millions of children in need a caring adult role model ., ",73,
"Help support the millions of children in need a caring adult role model .  When you donate to BBBSA The Starbucks Foundation will match every dollar up 100,000. ",2018-12-17 21:21:13,Twitter,371,"['Help support the millions of children in need a caring adult role model .', 'When you donate to BBBSA The Starbucks Foundation will match every dollar up 100,000.']",1,"When you donate to BBBSA The Starbucks Foundation will match every dollar up ,., ",85,
"Now open Welcome to the Starbucks Reserve Roastery in NYC corner of 9th Ave 15th St 23,000 sq ft most immersive , magical allthingscoffee experience world .  Its pure bliss Join us",2018-12-14 23:11:29,Twitter,372,"['Now open Welcome to the Starbucks Reserve Roastery in NYC corner of 9th Ave 15th St 23,000 sq ft most immersive , magical allthingscoffee experience world .', 'Its pure bliss Join us']",0,"Now open Welcome to the Starbucks Reserve Roastery in NYC corner of th Ave th St , sq ft most immersive , magical allthingscoffee experience world ., ",156,
"Now open Welcome to the Starbucks Reserve Roastery in NYC corner of 9th Ave 15th St 23,000 sq ft most immersive , magical allthingscoffee experience world .  Its pure bliss Join us",2018-12-14 23:11:29,Twitter,372,"['Now open Welcome to the Starbucks Reserve Roastery in NYC corner of 9th Ave 15th St 23,000 sq ft most immersive , magical allthingscoffee experience world .', 'Its pure bliss Join us']",1,"Its pure bliss Join us, ",22,
"Our New York StarbucksReserve Roastery is a spectacular , theatrical space where our rarest ideas and boldest coffees come to life .  Now open in the Meatpacking District 9th Ave W 15th",2018-12-14 17:30:00,Twitter,373,"['Our New York StarbucksReserve Roastery is a spectacular , theatrical space where our rarest ideas and boldest coffees come to life .', 'Now open in the Meatpacking District 9th Ave W 15th']",0,"Our New York StarbucksReserve Roastery is a spectacular , theatrical space where our rarest ideas and boldest coffees come to life ., ",132,
"Our New York StarbucksReserve Roastery is a spectacular , theatrical space where our rarest ideas and boldest coffees come to life .  Now open in the Meatpacking District 9th Ave W 15th",2018-12-14 17:30:00,Twitter,373,"['Our New York StarbucksReserve Roastery is a spectacular , theatrical space where our rarest ideas and boldest coffees come to life .', 'Now open in the Meatpacking District 9th Ave W 15th']",1,"Now open in the Meatpacking District th Ave W th, ",51,
"Lights , coffee action visits a local Starbucks to find an aspiring writer with screenplay he feels is ready produce and shoot .  Immediately In that very ad",2018-12-13 00:28:46,Twitter,374,"['Lights , coffee action visits a local Starbucks to find an aspiring writer with screenplay he feels is ready produce and shoot .', 'Immediately In that very ad']",0,"Lights , coffee action visits a local Starbucks to find an aspiring writer with screenplay he feels is ready produce and shoot ., ",128,
"Lights , coffee action visits a local Starbucks to find an aspiring writer with screenplay he feels is ready produce and shoot .  Immediately In that very ad",2018-12-13 00:28:46,Twitter,374,"['Lights , coffee action visits a local Starbucks to find an aspiring writer with screenplay he feels is ready produce and shoot .', 'Immediately In that very ad']",1,"Immediately In that very ad, ",27,
"In light of the recent events in California , The Starbucks Foundation is continuing its wildfire relief efforts across US by donating 200,000 trees through NationalForests .  Tap to learn more",2018-12-13 00:13:49,Twitter,375,"['In light of the recent events in California , The Starbucks Foundation is continuing its wildfire relief efforts across US by donating 200,000 trees through NationalForests .', 'Tap to learn more']",0,"In light of the recent events in California , The Starbucks Foundation is continuing its wildfire relief efforts across US by donating , trees through NationalForests ., ",174,
"In light of the recent events in California , The Starbucks Foundation is continuing its wildfire relief efforts across US by donating 200,000 trees through NationalForests .  Tap to learn more",2018-12-13 00:13:49,Twitter,375,"['In light of the recent events in California , The Starbucks Foundation is continuing its wildfire relief efforts across US by donating 200,000 trees through NationalForests .', 'Tap to learn more']",1,"Tap to learn more, ",17,
To learn more about Starbucks parental leave benefits visit . ,2018-12-12 00:40:15,Twitter,376,['To learn more about Starbucks parental leave benefits visit .'],0,"To learn more about Starbucks parental leave benefits visit ., ",61,
Hes opened our eyes .  I didnt know that could love someone like him .  Heres to being together,2018-12-12 00:40:14,Twitter,377,"['Hes opened our eyes .', 'I didnt know that could love someone like him .', 'Heres to being together']",0,"Hes opened our eyes ., ",21,
Hes opened our eyes .  I didnt know that could love someone like him .  Heres to being together,2018-12-12 00:40:14,Twitter,377,"['Hes opened our eyes .', 'I didnt know that could love someone like him .', 'Heres to being together']",1,"I didnt know that could love someone like him ., ",47,
Hes opened our eyes .  I didnt know that could love someone like him .  Heres to being together,2018-12-12 00:40:14,Twitter,377,"['Hes opened our eyes .', 'I didnt know that could love someone like him .', 'Heres to being together']",2,"Heres to being together, ",23,
The only words Cyndee knew in Matthews native language were also the first she said to him I love you . ,2018-12-12 00:40:13,Twitter,378,['The only words Cyndee knew in Matthews native language were also the first she said to him I love you .'],0,"The only words Cyndee knew in Matthews native language were also the first she said to him I love you ., ",103,
"Meet Cyndee , a barista from Bradenton FL who flew to Uganda 7 years ago meet her adopted son Matthew for the first time . ",2018-12-12 00:40:12,Twitter,379,"['Meet Cyndee , a barista from Bradenton FL who flew to Uganda 7 years ago meet her adopted son Matthew for the first time .']",0,"Meet Cyndee , a barista from Bradenton FL who flew to Uganda  years ago meet her adopted son Matthew for the first time ., ",122,
Your tall coffee helps support their venti dreams .  Thank you tobeagraduate,2018-12-11 04:27:36,Twitter,380,"['Your tall coffee helps support their venti dreams .', 'Thank you tobeagraduate']",0,"Your tall coffee helps support their venti dreams ., ",51,
Your tall coffee helps support their venti dreams .  Thank you tobeagraduate,2018-12-11 04:27:36,Twitter,380,"['Your tall coffee helps support their venti dreams .', 'Thank you tobeagraduate']",1,"Thank you tobeagraduate, ",23,
"The amazing team at UNICEFUSA fights to save childrens lives , defend their rights and help them fulfill potential .  Donate Starbucks Foundation will match up 100,000. ",2018-12-10 23:35:45,Twitter,381,"['The amazing team at UNICEFUSA fights to save childrens lives , defend their rights and help them fulfill potential .', 'Donate Starbucks Foundation will match up 100,000.']",0,"The amazing team at UNICEFUSA fights to save childrens lives , defend their rights and help them fulfill potential ., ",116,
"The amazing team at UNICEFUSA fights to save childrens lives , defend their rights and help them fulfill potential .  Donate Starbucks Foundation will match up 100,000. ",2018-12-10 23:35:45,Twitter,381,"['The amazing team at UNICEFUSA fights to save childrens lives , defend their rights and help them fulfill potential .', 'Donate Starbucks Foundation will match up 100,000.']",1,"Donate Starbucks Foundation will match up ,., ",50,
Earn a Starbucks buy one share offer all weekend long when you ride with Uber .  Already earned Get out and enjoy it thru 1212 Learn more,2018-12-08 06:28:14,Twitter,382,"['Earn a Starbucks buy one share offer all weekend long when you ride with Uber .', 'Already earned Get out and enjoy it thru 1212 Learn more']",0,"Earn a Starbucks buy one share offer all weekend long when you ride with Uber ., ",79,
Earn a Starbucks buy one share offer all weekend long when you ride with Uber .  Already earned Get out and enjoy it thru 1212 Learn more,2018-12-08 06:28:14,Twitter,382,"['Earn a Starbucks buy one share offer all weekend long when you ride with Uber .', 'Already earned Get out and enjoy it thru 1212 Learn more']",1,"Already earned Get out and enjoy it thru  Learn more, ",56,
Learn more about the partners making a difference in our Community Stores and commitment to serving opportunity youth . ,2018-12-08 01:17:05,Twitter,383,['Learn more about the partners making a difference in our Community Stores and commitment to serving opportunity youth .'],0,"Learn more about the partners making a difference in our Community Stores and commitment to serving opportunity youth ., ",119,
"Our Community Stores hire from the neighborhood , partner with local women and minorityowned businesses provide classroom space for job training . ",2018-12-08 01:17:04,Twitter,384,"['Our Community Stores hire from the neighborhood , partner with local women and minorityowned businesses provide classroom space for job training .']",0,"Our Community Stores hire from the neighborhood , partner with local women and minorityowned businesses provide classroom space for job training ., ",146,
We recently opened our 12th and newest Community Store in the Red Bird neighborhood of Dallas . ,2018-12-08 01:17:03,Twitter,385,['We recently opened our 12th and newest Community Store in the Red Bird neighborhood of Dallas .'],0,"We recently opened our th and newest Community Store in the Red Bird neighborhood of Dallas ., ",95,
"The MalalaFund has a heroic missionto give every girl an opportunity to achieve the future she chooses .  Join their efforts empower and educate girls , Starbucks Foundation will match your donations up 100,000. ",2018-12-03 22:47:05,Twitter,386,"['The MalalaFund has a heroic missionto give every girl an opportunity to achieve the future she chooses .', 'Join their efforts empower and educate girls , Starbucks Foundation will match your donations up 100,000.']",0,"The MalalaFund has a heroic missionto give every girl an opportunity to achieve the future she chooses ., ",104,
"The MalalaFund has a heroic missionto give every girl an opportunity to achieve the future she chooses .  Join their efforts empower and educate girls , Starbucks Foundation will match your donations up 100,000. ",2018-12-03 22:47:05,Twitter,386,"['The MalalaFund has a heroic missionto give every girl an opportunity to achieve the future she chooses .', 'Join their efforts empower and educate girls , Starbucks Foundation will match your donations up 100,000.']",1,"Join their efforts empower and educate girls , Starbucks Foundation will match your donations up ,., ",105,
Im taking over the starbucksmusic Christmas playlist this week Listen to all my favorites and here,2018-12-01 22:30:32,Twitter,387,['Im taking over the starbucksmusic Christmas playlist this week Listen to all my favorites and here'],0,"Im taking over the starbucksmusic Christmas playlist this week Listen to all my favorites and here, ",98,
